message_id,dm_ntype,dm_stype,emergency_level,issued_at,issuing_agency,message_content
237534,폭염,,안전안내,2025-06-30 14:38:18,보은군,"보은군 폭염주의보 지속. 야외 활동 자제, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의."
239841,호우,,긴급재난,2025-07-17 04:04:31,기상청,04:03 아산시 인주면 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs042.kma.go.kr) Heavy rain
237676,폭염,,안전안내,2025-07-02 10:24:20,광주광역시,"연일 폭염 지속으로 열사병 위험이 매우 높습니다. 현기증, 메스꺼움 증상 시 즉시 야외활동을 중지하고 충분한 물 마시기 및 휴식을 취하기 바랍니다."
247271,폭염,,안전안내,2025-08-22 14:06:28,김천시,"무더운 날이 지속되고 있습니다. △무더위 취약시간대 야외활동, 실외작업 자제 △폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의하시기 바랍니다."
246875,폭염,,안전안내,2025-08-20 10:30:48,청양군,"폭염 지속으로 온열질환 발생위험 증가 ▲낮시간 외출 및 야외작업(논밭, 하우스 등)자제 ▲충분한 수분 섭취와 휴식을 취하여 건강관리에 유의바랍니다."
234534,강풍,,안전안내,2025-04-12 18:37:08,함안군,"금일 18시 함안군 강풍주의보 발효 ▲비닐하우스, 간판 등 옥외시설물 고정 및 관리 철저 ▲낙하물 주의 ▲소각행위 금지 ▲야외활동 자제 등 안전에 유의 "
237587,폭염,,안전안내,2025-07-01 12:08:27,나주시,"폭염 경보 발효, 무더위 지속 중 ▲ 12~17시 사이 논밭 작업 및 야외활동 자제 ▲ 폭염안전수칙(물,휴식,그늘) 준수 등 건강관리에 유의 바랍니다."
239464,호우,,안전안내,2025-07-13 20:27:21,울진군,호우주의보에 따른 산사태 발생이 우려되므로 산림 주변 야외활동을 금지하시고 위험징후 발견 시 마을회관 또는 안전지대로 반드시 대피하시기 바랍니다.
246658,폭염,,안전안내,2025-08-18 14:13:54,영덕군,"낮 최고온도 33도 ▲낮 시간(12~17) 야외작업 자제▲무더위쉼터, 그늘 등 이용 권장▲충분한 수분섭취, 휴식▲전력과열 등 안전에 유의 바랍니다."
246469,폭염,,안전안내,2025-08-17 11:13:43,완도군,무더위 지속중. ▲낮시간(12시~17시) 야외작업 자제 ▲무더위쉼터 이용 ▲충분한 수분섭취 및 휴식 ▲전력과열 등 안전에 유의 바랍니다.
247647,폭염,,안전안내,2025-08-24 16:02:22,장흥군,"지속적인 무더위로 온열질환 발생 위험이 높으니 ▲낮시간 논,밭,건설현장 작업 자제 ▲폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의하시기 바랍니다."
246600,폭염,,안전안내,2025-08-18 11:01:32,영광군,"연일 무더위가 지속되고 있습니다. 야외 활동 자제(밭, 공사장 등), 충분히 물을 마시고 그늘 휴식을 취하는 등 건강관리에 유의바랍니다."
248746,폭염,,안전안내,2025-09-03 10:20:49,해남군,무더위 속 안전한 여름나기를 위해 ▲무더위 시간 작업 및 외출 자제 ▲야외작업장 온열질환 예방 조치 ▲충분한 휴식 및 수분 섭취 ▲무더위쉼터 적극 이용
248656,호우,,안전안내,2025-09-01 17:07:53,행정안전부,"오늘 17:05 경기(가평) 호우주의보 발령. 하천 주변 산책로, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 하천 범람에 유의."
246714,폭염,,안전안내,2025-08-19 10:07:08,창원시,"무더운 날씨가 지속되고 있습니다. ▲야외활동 자제 ▲물 자주 마시기 ▲가벼운 옷차림 ▲양산, 모자 착용 등 건강 관리에 각별히 유의하시기 바랍니다."
237741,폭염,,안전안내,2025-07-02 13:41:21,이천시,"이천시 폭염경보 지속 발효중 ▲낮 시간대 야외작업 및 활동 자제 ▲폭염예방수칙(물,그늘,휴식) 준수 ▲양산 착용 등 건강 관리에 유의하시기 바랍니다."
247773,폭염,,안전안내,2025-08-25 14:01:57,함평군,"무더운 날씨 지속중. 폭염취약시간대 논·밭 영농작업 및 야외활동자제, 무더위쉼터이용, 폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의바랍니다."
246261,폭염,,안전안내,2025-08-16 09:59:08,구례군,"무더위 속 건강한 여름나기를 위해 꼭 지켜주세요. 낮시간대 야외활동(논,밭,하우스,공사장 등)및 외출을 자제하시고, 충분한 수분을 섭취해주시기 바랍니다."
235925,산불,,안전안내,2025-05-02 10:47:56,서구,산불 예방을 위해 4월 1일부터 와룡산 입산(등산로)통제 실시함을 알려드립니다. (서대구 TG 뒷편 공영주차장~진달래 군락지 구간 제외)
247906,폭염,,안전안내,2025-08-26 10:05:37,보성군,"연일 지속되는 폭염에 따라 ▲충분한 휴식과 물 섭취 ▲더운 시간대 야외활동(논밭,공사장 등)자제 ▲물놀이 안전수칙 준수 등 건강관리에 유의바랍니다."
235785,산불,,안전안내,2025-04-30 14:02:58,양평군청,현재 건조한 날씨와 강풍으로 작은 부주의가 대형산불로 확산될 수 있습니다. ▶일체 소각행위 금지 ▶불씨 취급주의 ▶입산시 화기소지 금지. 
231463,산불,,안전안내,2025-03-23 07:36:02,산청군,"시천 및 단성 산불진화중. 입산 절대 금지, 인근 주민과 등산객은 위급 상황 시 안전한 곳으로 즉시 대피 바랍니다. "
241409,호우,,안전안내,2025-07-19 13:36:32,합천군,용주면 죽죽리~봉산면 계산리 군도 10호선 구간 아리펜션 주변 도로 붕괴로 인하여 우회하시기 바랍니다.
248765,폭염,,안전안내,2025-09-03 13:19:40,합천군,"폭염으로 인한 온열질환 위험 ▲ 무더운 시간 야외활동(논밭, 단순 작업 등) 자제 ▲ 물 마시기, 그늘 밑 휴식 취하기 등 건강관리에 유의 바랍니다."
238502,호우,,안전안내,2025-07-07 19:58:22,행정안전부,"오늘 19:55 경북(고령) 호우주의보 발령. 하천 주변 산책로, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 하천 범람에 유의."
243146,폭염,,안전안내,2025-07-28 10:17:14,칠곡군,"무더운 날씨가 지속중입니다. 취약 시간(14시-17시) 야외작업 자제하시고, 폭염안전수칙(물, 그늘, 휴식) 준수 등 건강 관리에 유의하시기 바랍니다."
233410,산불,,안전안내,2025-04-06 10:01:03,세종시청,"청명, 한식기간 산불예방을 위해 ▲성묘 자제, 입산 금지 ▲산림인근 화기 사용 금지 ▲영농부산물 등 소각 금지 ▲산불은 실화도 반드시 처벌 받습니다. "
242273,폭염,,안전안내,2025-07-23 14:23:02,고흥군,"최고 체감온도 33도 내외 폭염 지속 ▲낮 시간대 도보 이동 자제, ▲야외활동 시 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
234117,산불,,안전안내,2025-04-10 18:04:33,인제군,"산불재난 위기경보 심각단계 ▲산불예방은 우리 모두의 의무입니다. ▲산림주변 영농부산물, 쓰레기 등 소각금지 및 입산을 자제하여 주시기 바랍니다. "
246399,폭염,,안전안내,2025-08-17 09:09:28,구리시,"무더위가 지속되고 있습니다. ▲외출 시 양산, 모자 착용 ▲물 자주 마시기 ▲식중독 주의 등 건강관리에 각별히 유의하시기 바랍니다."
236485,호우,,안전안내,2025-06-13 16:08:28,금정구,"금일 16시 부산지역 호우예비특보 발표. ▲온천천, 수영강 산책로 통제중 ▲하천변, 저지대 등 위험지역 접근을 삼가하시고 안전에 유의바랍니다."
241183,호우,,안전안내,2025-07-19 09:38:52,고령군,쌍림면 산주리 797-1(신촌교 석사장여관) 교량 앞 도로유실로 통행 불가하오니 우회 및 안전에 유의하시기 바랍니다.
235363,산불,,안전안내,2025-04-27 11:11:30,달서구,산불위기경보 경계 및 건조 경보 발령 중 ○입산통제 ○영농부산물 등 소각행위 금지 ○산림연접지 화기 주의 등 산불예방에 협조하여 주시기 바랍니다.
234496,산불,,안전안내,2025-04-12 16:36:22,충청북도,"소각으로 인한 산불이 계속 발생하고 있습니다. 산림 주변에서는 영농부산물, 논밭두렁, 생활쓰레기 등의 소각행위를 절대하지 말아주시기 바랍니다. "
239576,호우,,안전안내,2025-07-15 18:12:59,인제군,"강수 지속 전망. 적은 비에도 피해 발생 우려, 특히 계곡 및 캠핑객 안전 절대주의, 하천변 접근 절대 금지, 운전 시 서행 등 적극 유의바랍니다."
232623,산불,,안전안내,2025-03-30 09:59:36,괴산군,"건조날씨, 강풍으로 산불발생 위험이 높습니다. 영농부산물 및 쓰레기 불법소각, 화목보일러 재처리 부주의로 산불 발생치 않도록 주의하여 주시기 바랍니다. "
234786,산불,,안전안내,2025-04-16 10:00:20,고성군,산불재난 국가위기경보 경계단계▲실수로 낸 산불이라도 3년이하 징역▲산림연접지(100m 내)소각시 과태료 30만원 부과
235768,산불,,안전안내,2025-04-30 13:13:20,순창군,"산불예방을 위하여 ▲영농부산물, 쓰레기 소각 절대 금지 ▲산림 내 인화물 소지 금지 ▲산불이 발생하지 않도록 적극 협조해 주시기 바랍니다. "
233097,산불,,안전안내,2025-04-03 11:27:01,동구청,"실수로 산불을 내더라도 3년 이하의 징역형에 처해질 수 있으니, 산림주변 소각 행위와 인화물 소지를 금지하며, 성묘·입산을 자제하여 주시기 바랍니다. "
240547,산사태,,안전안내,2025-07-17 17:27:04,고창군,"금일 17:15분경 공음면, 대산면 산사태 주의보 발령. 산림주변 접근금지. 대피명령이 있을 경우 대피소로 즉시 대피하시기 바랍니다"
235404,산불,,안전안내,2025-04-27 13:53:20,울진군,"강풍 및 건조한 날씨로 인하여 대형산불 발생 위험이 높은 상황입니다. 소각행위 절대금지, 담배꽁초 투기금지 등 산불예방에 적극 협조해 주시기 바랍니다. "
240360,산사태,,안전안내,2025-07-17 14:47:30,북구,오늘 북구 산사태 발생 위험이 높음. 산림 및 발생우려지역 주민과 방문객은 입산 금지 및 산에서 떨어진 안전한 곳으로 대피해 주시기 바랍니다.
235583,산불,,안전안내,2025-04-28 20:04:33,북구,"20:00 북구 함지산 산불 확산으로 동변동, 서변동, 구암동 주민분들은 산불 피해에 대비 바랍니다. 대피소 동변중, 연경초, 문성초, 동평초 "
240149,호우,,안전안내,2025-07-17 11:16:36,낙동강관리본부,금일 호우예비특보 발효로 낙동강 생태공원 침수우려가 있으니 공원출입을 자제하여 주시기바랍니다.
247154,폭염,,안전안내,2025-08-22 09:02:16,구리시,"연이은 폭염이 지속되고 있습니다. ▲야외활동 자제 ▲물 자주 마시기 ▲가벼운 옷차림 ▲양산, 모자 착용 등 건강 관리에 각별히 유의하시기 바랍니다."
248193,폭염,,안전안내,2025-08-29 11:08:40,대구광역시,무더위지속 중 온열질환 발생위험이 높으니▲낮 시간대 야외활동 자제▲야외작업장 온열질환 예방조치▲폭염 안전수칙(물·그늘·휴식)을 준수하시기 바랍니다.
235913,호우,,안전안내,2025-05-01 18:40:00,북구,"오늘 저녁부터 밤사이 많은 비와 강풍이 예보되어 대천천, 덕천천 산책로 출입을 통제중이오니 주민께서는 출입을 금지하여 주시고 안전에 유의 바랍니다."
236879,호우,,안전안내,2025-06-20 19:59:56,행정안전부,"오늘 20:00 전북(부안,김제,익산) 호우주의보 발령. 하천 주변 산책로, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 하천 범람에 유의."
247273,폭염,,안전안내,2025-08-22 14:13:21,서산시,"폭염이 지속되며 온열질환, 수상안전 인명사고 발생 우려가 높습니다. 야외작업자 등 폭염안전수칙 준수, 물놀이 위험지역 접근자제 등 안전에 유의바랍니다."
247144,호우,,안전안내,2025-08-21 16:53:13,행정안전부,"오늘 16:50 전남(구례) 호우주의보 발령. 하천 주변 산책로, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 하천 범람에 유의."
241250,호우,,안전안내,2025-07-19 10:52:50,달성군,"오늘 달성군 지역 호우경보 발효. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요."
233684,산불,,안전안내,2025-04-07 19:54:41,울산광역시,현재 대형산불 발생 위험이 매우 높습니다. 실수로 산불을 낸 경우에도 3천만원 이하 벌금 또는 3년 이하 징역에 처할수 있으니 각별히 주의바랍니다. 
233617,산불,,안전안내,2025-04-07 15:55:59,김해시,"실수로 산불을 냈더라도 벌금 또는 징역형 등 처벌을 받게 되니, 산림 주변에서는 불씨 취급에 주의 바랍니다."
233104,교통사고,,안전안내,2025-04-03 13:12:29,울산광역시,"현재 염포산2터널에서 교통사고 수습이 완료되어 양방향 통행이 원활함을 알려드리며, 안전운행 하시기 바랍니다."
246354,폭염,,안전안내,2025-08-16 13:52:50,달성군,"폭염경보 발효 중 ▲낮 시간대 논, 밭, 건설현장 등 야외활동 자제 ▲폭염안전수칙(물, 그늘, 휴식) 준수 등 건강관리에 유의하시기 바랍니다."
235243,산불,,안전안내,2025-04-26 13:03:09,청송군,건조한 날씨와 강풍으로 산불발생 위험이 높습니다.▲산림주변 영농부산물 소각행위 금지▲담배꽁초 투기 금지▲화목보일러 재처리철저 등 산발예방에 주의바랍니다.
246632,폭염,,안전안내,2025-08-18 13:29:25,문경시,"낮 최고 체감온도 33℃ 이상 ▲낮시간 논,밭,건설현장 작업 자제 ▲외출 시 양산쓰기 ▲폭염안전수칙(물,그늘,휴식)준수 등 온열질환에 유의바랍니다."
241922,기타,,안전안내,2025-07-22 09:02:58,강서구,"강서구 송정동 성고개(용원에서 녹산 방향)사면 일부 유실에 따라, 3차선 도로를 통제 중이오니 안전운행 하시길 바랍니다."
242850,폭염,,안전안내,2025-07-26 13:21:51,포항시,"연일 더위가 지속되고 있습니다. ▲야외작업(논밭작업, 공사현장 등) 자제▲충분한 수분섭취 및 휴식▲이웃간 안부확인 등 안전에 유의바랍니다."
247489,폭염,,안전안내,2025-08-24 09:14:31,순창군,폭염 대비 안전관리 유의 △한낮 야외할동 자제 △충분한 수분 섭취 △야외활동 시 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다.
237683,폭염,,안전안내,2025-07-02 10:31:46,곡성군,"우리지역 폭염경보 발효중. 폭염 안전수칙(물,그늘,휴식)을 준수하고 하우스, 논밭 작업, 공사장 작업 등 야외작업은 자제하여 주시기 바랍니다."
234253,가축질병,,안전안내,2025-04-11 16:26:55,영암군,"오늘 무안군 소재 돼지농장에서 구제역 발생, △축산농가 방문 자제 △농장 내외 소독·세척 철저 △통제초소 이동 시 반드시 소득 등을 지켜주시기 바랍니다."
241663,홍수,,안전안내,2025-07-20 05:49:12,구리시,왕숙천 수위 상승으로 수변공원 전역이 침수되어 수변공원 일대 통제중. 인근 주민들은 왕숙천 하상도로를 이용하지 마시고 우회도로를 이용하시기 바랍니다.
232857,산불,,안전안내,2025-04-01 12:20:21,진주시,"산불재난 국가위기경보 심각 단계 발령 중▲건조한 날씨와 강풍으로 산불 위험증가▲쓰레기, 영농부산물 소각금지▲입산·등산 자제 등 산불예방에 협조 바랍니다."
231474,건조,,안전안내,2025-03-23 09:16:56,행정안전부,오늘 09:00 건조경보. 입산 시 흡연·취사·화기 소지 및 소각 금지. 가연성 물질 취급 시 화재에 유의. 
233673,산불,,안전안내,2025-04-07 19:28:49,신안군,건조한 날씨와 강풍으로 작은 부주의가 대형 산불로 번질 수 있습니다. 실수로 산불을 내더라도 3년 이하의 징역형에 처해질 수 있으니 주의 바랍니다. 
241431,호우,,안전안내,2025-07-19 13:57:26,동래구,"금일 강우로 일부구간이 침수되어 온천천 하상도로(세병교, 연안교, 수연교)가 전면 통제 중이니 우회도로를 이용해 주시기 바랍니다."
240028,호우,,안전안내,2025-07-17 08:58:22,천안시,집중 호우로 인한 침수 우려로 풍세면 곡교천 가송교 통제 중입니다. 인근 주민분들은 우회하여 운행바랍니다.
232333,산불,,안전안내,2025-03-27 14:25:45,경산시,건조한 날씨로 산불 발생 위험이 높으니 소각행위 절대금지. 실수로 산불을 냈더라도 3년 이하의 징역 또는 3천만 원 이하의 벌금에 처해질 수 있습니다. 
232920,산불,,안전안내,2025-04-01 18:23:56,거창군,오늘 14:25경 북상면에서 발생한 산불 주불 진화 완료 및 잔불 정리 중으로 인근 주민께서는 안전에 유의하여 일상으로 복귀하여 주시기 바랍니다.
232327,산불,,안전안내,2025-03-27 14:03:59,곡성군,"산불재난 국가위기경보 ‘심각’ 단계 발령, 실수로 산불을 냈더라도 벌금, 징역 등 강력한 처벌을 받게되니, 산림인접지역 소각행위 금지 등 주의 바랍니다."
247028,폭염,,안전안내,2025-08-21 10:19:45,보성군,"한낮 무더위가 매우 심해지고 있으니, 무더위 취약시간대 영농 작업 등 실외 활동 자제,  물놀이 안전수칙 준수 등 건강관리에 유의바랍니다."
237605,폭염,,안전안내,2025-07-01 13:26:49,안산시청,"안산시 폭염주의보 발효. 낮시간 야외활동을 자제하시고 야외 작업 시 물 마시기, 그늘에서 휴식 취하기 등 건강관리에 주의하시기 바랍니다"
243101,폭염,,안전안내,2025-07-27 15:04:04,영덕군,"낮 최고온도 32도 ▲낮 시간(12~17) 야외작업 자제▲무더위쉼터, 그늘 등 이용 권장▲충분한 수분섭취, 휴식▲전력과열 등 안전에 유의 바랍니다."
240045,홍수,,안전안내,2025-07-17 09:20:44,금강홍수통제소,"오늘 09:20 미호강 청주시(팔결교)지점 홍수경보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/WQnJHpj"
245864,산사태,,안전안내,2025-08-13 17:52:17,연수구청,금일 연수구 지역 산사태 주의보 발령. 산림 주변 야외활동 자제 및 입산금지 등 안전에 유의하시기 바랍니다.
231136,대설,,안전안내,2025-03-17 18:27:59,속초시,"25.3.18. 우리시 새벽 시간대 대설 예비특보에 따라 제설작업을 위해 도로변 불법주정차 단속(과태료부과, 견인)하오니 인근 주차장으로 이동 바랍니다."
240202,호우,,안전안내,2025-07-17 12:26:46,광주 서구,(사전 대피권고) 12:20 서창천 인근 범람 우려. 서창천 일대 주민들께 안전한 장소로 미리 대피하여 주시기 바랍니다.
248236,폭염,,안전안내,2025-08-29 14:11:58,의성군,"폭염 대비 안전관리 철저
△낮 시간 논·밭,야외작업 자제 
△충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
236993,산사태,,안전안내,2025-06-21 12:49:43,안동시,"선행 강우로 인해 지반이 약해져 산사태 발생 우려가 있습니다.▲급경사지, 산사태 우려지역 등 출입금지▲ 위험 시 안전한 대피 등 안전에 유의 바랍니다."
233849,산불,,안전안내,2025-04-08 16:59:56,부여군,"전국 건조한 날씨와 강풍으로 작은 부주의가 대형산불로 확대되고 있습니다. ▲쓰래기 등 소각행위 금지 ▲성묘, 입산을 자제하여 주시기 바랍니다."
237085,기타,,안전안내,2025-06-22 01:59:45,한국수자원공사,22일 03시부터 연초댐 최대 초당 15톤 이내 여수로 자연월류로 하천수위 상승 예상. 하천주변에 계신 경우 안전한 곳으로 대피 바랍니다.
247575,폭염,,안전안내,2025-08-24 12:11:42,상주시,"폭염 연일 지속중 ▲낮 시간 논밭, 비닐하우스 등 야외작업 자제 ▲충분한 물 섭취 ▲그늘에서 휴식 ▲열사병, 탈진 등 건강에 유의하시기 바랍니다."
247309,폭염,,안전안내,2025-08-22 16:06:35,고흥군,"무더운 날씨가 지속되고 있습니다.▲무더위 취약시간대 논밭·영농작업 자제▲낮시간 외출 자제▲폭염안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의바랍니다."
231213,강풍,,안전안내,2025-03-18 06:55:57,정읍시,오늘 00:50 정읍지역 강풍 및 대설주의보 발효. ▲빙판길 서행 안전운전 ▲보행중 낙상사고 주의▲야외 활동 자제 ▲입간판 등 고정 안전에 유의. 
234209,산불,,안전안내,2025-04-11 13:36:38,달성군,"건조한 날씨로 산불 발생 위험이 높습니다. 소각 행위 및 산림 인근 흡연 금지, 산불 발견 시 즉시 신고 바랍니다 "
231555,산불,,안전안내,2025-03-23 14:37:39,태안군,산불재난 국가위기경보 심각 단계 발령. ▲소각행위 금지 ▲등산로 폐쇄 구간 출입 금지 ▲산행 시 화기물 소지 금지 ▲불씨 또는 연기 발견 시 즉시 신고 
238326,폭염,,안전안내,2025-07-06 14:11:29,고흥군,"현재 폭염 경보 발효 중▲한낮 무더운 시간대 영농활동 자제 ▲폭염예방수칙(물, 그늘, 휴식) 준수 등 건강 관리에 유의하시기 바랍니다."
236877,호우,,안전안내,2025-06-20 19:54:52,계룡시,"오늘 밤부터 내일까지 많은 비가 예상됩니다.▲외출자제 ▲하천변, 비탈면, 농수로, 산지 등 접근자제 ▲시설물관리 철저 등 안전에 유의하시기 바랍니다."
235319,기타,,안전안내,2025-04-27 08:22:04,한국도로공사,금일 08:25부로 서울양양선 동홍천IC~양양JCT 양방향 통행 재개(전구간 통행 재개)를 알려드립니다. 
235565,산불,,안전안내,2025-04-28 16:29:23,안동시,"산불위기경보 경계 단계 ▲금일 건조주의보 발령으로 산불 위험이 높습니다. ▲영농부산물, 쓰레기 소각 금지 ▲전지역 입산 자제 ▲산림내 화기소지 금지"
242344,폭염,,안전안내,2025-07-24 09:56:27,전주시,"우리지역 연일 폭염 지속중 ▲낮 시간(12~17) 논·밭, 공사현장 등 야외작업 자제 ▲폭염 안전수칙(물,그늘,휴식) 준수 등 건강관리에 유의바랍니다."
243281,폭염,,안전안내,2025-07-28 15:26:40,군포시,"연일 폭염 지속중. 갈증을 느끼지 않아도 물을 자주 마시고 햇볕이 강한 낮 시간대 야외 작업, 외출 등은 삼가 주세요."
231372,산불,,안전안내,2025-03-22 12:59:37,울산광역시,현재 온양읍 운화리 인근 산불발생으로 부산울산고속도로 온양IC 인근 양방향 교통통제 중입니다. 교통정보를 확인하시고 우회도로를 이용바랍니다. 
238549,폭염,,안전안내,2025-07-08 10:16:00,관악구,"관악구 전역에 무더운 날씨가 지속되고 있으니 야외활동 자제, 충분한 물 섭취, 부득이 외출시 혹은 야외작업 시 충분한 휴식을 취하시기 바랍니다."
231311,대설,,안전안내,2025-03-19 07:45:45,경상북도,밤 사이 내린 눈으로 도로결빙이 예상됩니다. 차간 거리 유지 및 감속운행 하시고 보행시 미끄럼 사고 등 안전에 유의하시기 바랍니다.
238853,폭염,,안전안내,2025-07-10 09:57:12,남양주시,"폭염이 지속되고 있습니다. 야외 작업 및 활동을 자제하시고, 충분한 수분 섭취와 휴식을 취하는 등 건강관리에 유의하시기 바랍니다."
237948,폭염,,안전안내,2025-07-04 10:00:20,사천시,"무더운 날씨가 지속중입니다. 논·밭 등 야외활동자제,무더위쉼터이용,폭염안전수칙(물,그늘,휴식)준수,하루 두번 부모님 안부묻기 등 건강관리에 유의바랍니다."
234154,산불,,안전안내,2025-04-11 10:00:12,함안군,"작은부주의가 대형산불로 번질 수 있습니다. ▲입산통제 ▲산림인접지역 쓰레기, 영농부산물 소각행위 금지 등 불씨관리에 주의바랍니다. "
236722,호우,,긴급재난,2025-06-20 05:16:23,기상청,05:05 서구 검단동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain
246371,폭염,,안전안내,2025-08-16 14:06:03,영덕군,"낮 최고온도 33도 ▲낮 시간(12~17) 야외작업 자제▲무더위쉼터, 그늘 등 이용 권장▲충분한 수분섭취, 휴식▲전력과열 등 안전에 유의 바랍니다."
248498,호우,,안전안내,2025-08-31 13:09:56,상주시,"오후부터 천둥번개 동반한 강한 비 예보 △하천변, 계곡, 급경사지, 농수로, 세월교 등 위험지역 접근금지 △침수 등 안전사고에 유의하시기 바랍니다"
241393,호우,,안전안내,2025-07-19 13:20:30,연제구,"호우주의보 발효중으로 현재 강한비가 내리고 있습니다. 온천천 하천변 산책로, 급경사지 등 위험지역 접근을 자제하고 안전에 유의하시기 바랍니다."
242787,폭염,,안전안내,2025-07-26 10:27:02,경산시,"연일 무더위가 지속되고 있습니다. 논밭 작업 등 실외 활동 자제, 충분한 물 섭취, 양산쓰기, 그늘에서 휴식 등 건강관리에 유의 바랍니다."
247758,폭염,,안전안내,2025-08-25 13:55:37,진주시,무더위 지속 중 ▲야외 활동 자제 ▲충분한 수분섭취 ▲그늘 휴식 ▲부모님 안부전화 등 건강관리에 유의바랍니다.
239533,호우,,안전안내,2025-07-14 21:03:40,부산진구,금일 20:00 부산지역 호우주의보 발표. 주민들께서는 동천 산책로 등 위험지역 출입을 자제하여 주시고 안전사고에 유의하시기 바랍니다.
237068,호우,,안전안내,2025-06-21 20:12:49,사하구,"오늘 저녁부터 내일 새벽까지 집중강우 가능성이 있으니 유수지, 강변 산책로, 저지대 등 위험지역 출입을 삼가하여 주시기 바랍니다."
248668,호우,,안전안내,2025-09-01 20:52:44,홍천군,"오늘 20:10 홍천평지 호우주의보 발효. 하천 주변, 계곡, 급경사지 출입 금지 및 하천범람에 유의바랍니다."
240470,호우,,안전안내,2025-07-17 16:19:48,유성구,"금일 많은 비로 하천 수위가 높아져, 갑천대교와 죽동천교 일원 언더패스가 차단되었으니 접근을 삼가하고 우회하여 주행하여 주시기 바랍니다."
246748,폭염,,안전안내,2025-08-19 12:10:53,의왕시,"고온 다습한 폭염이 지속중인 상황으로 영농작업·건설현장등 야외작업 자제, 폭염안전수칙(물, 그늘, 휴식)을 준수하여 건강관리에 유의하시기 바랍니다."
247695,폭염,,안전안내,2025-08-25 10:23:35,부여군,"연일 폭염 지속으로 온열질환 위험이 높습니다. 논밭·공사 등 야외작업을 자제하시고 폭염 안전수칙(물,그늘,휴식)을 준수하여 건강에 유의하시기 바랍니다."
233947,산불,,안전안내,2025-04-09 14:00:08,삼척시,건조한 날씨가 지속되고 있어 산불 발생 위험이 높습니다. ▲산림주변 쓰레기 소각 금지 ▲담배꽁초 투기 금지 등 산불 예방에 협조바랍니다. 
247486,폭염,,안전안내,2025-08-24 09:02:17,여주시,"무더위 지속 중 ▲낮 시간대 야외활동, 실외작업 자제 ▲충분한 그늘 아래 휴식 ▲물 자주 마시기 ▲어르신 안부전화 등 온열질환 예방에 유의 바랍니다."
237778,폭염,,안전안내,2025-07-02 15:38:34,광주시,"폭염경보 발효 중. 농사일, 건설현장작업, 야외활동 시 충분한 물 섭취와 그늘 휴식, 주변 노약자분들께 안부 확인 등 안전관리에 유의 바랍니다."
234651,강풍,,안전안내,2025-04-13 17:20:18,무안군,"현재 무안군 전역에 강풍주의보 발효중 ▲낙하물, 비닐하우스, 간판 등 위험요소 확인·고정 ▲야외활동 자제 ▲쓰레기 소각금지 등 안전에 유의바랍니다. "
236486,호우,,안전안내,2025-06-13 16:09:02,강서구,"16시 부산 호우예비특보 발표, 최대150mm이상 비와 강풍 예상▲야외활동 자제 ▲하천 등 위험지역 출입금지 ▲낙하물주의 등 안전에 유의하시기 바랍니다."
242878,폭염,,안전안내,2025-07-26 14:10:29,광양시,무더운 날씨가 지속되고 있습니다. 낮 시간대 작업과 야외활동은 자제하시고 충분한 물 섭취 등 온열질환 발생에 유의하시기 바랍니다.
240287,호우,,안전안내,2025-07-17 13:43:01,대구광역시,"13:10호우주의보 발효에 많은 비가 예상됩니다. 하천 주변, 계곡, 급경사지 등 위험지역 출입금지, 차량 감속운행 등 안전에 유의하시기 바랍니다."
247155,폭염,,안전안내,2025-08-22 09:04:25,군위군,"연일 무더위가 지속되고 있습니다. ▲야외작업(논밭작업, 공사현장 등) 자제▲충분한 수분섭취 및 휴식▲이웃간 안부확인 등 안전에 유의바랍니다."
241036,호우,,안전안내,2025-07-18 21:49:35,포항시,"현재 많은 비가 내리고 있습니다 ▲산간계곡, 하천, 해안가, 산사태우려지역 등 위험지역 접근금지 ▲외출을 자제하시고 침수지역은 접근 금지바랍니다."
246260,폭염,,안전안내,2025-08-16 09:54:42,진주시,"연일 더위가 지속되고 있습니다. ▲야외작업(논밭작업, 공사현장 등) 자제▲충분한 수분섭취 및 휴식 ▲부모님, 이웃간 안부확인 등 안전에 유의바랍니다."
